date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:47:24	51321/51321	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3i6Mk4/yH/l/es_LA/zVgvfPOYQQx.js?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3i6Mk4/yH/l/es_LA/zVgvfPOYQQx1f8e.js	(from https://www.facebook.com/watch/)
20:47:25	1096447/1096447	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:23%20GMT	https://www.facebook.com/watch/theaustralian.com.au	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/watch/theaustralian.com.html	(from https://www.facebook.com/watch/)
20:47:25	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2003%20Dec%202022%2001:47:23%20GMT	https://www.facebook.com/watch/news.com.au	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/watch/news.com.6f.delayed	(from https://www.facebook.com/watch/)
20:47:25	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2003%20Dec%202022%2001:47:23%20GMT	https://www.facebook.com/watch/kollosche.com.au	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/watch/kollosche.com.au	(from https://www.facebook.com/watch/)
20:47:26	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2003%20Dec%202022%2001:47:23%20GMT	https://www.facebook.com/watch/awstrack.me	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/watch/awstrack.me	(from https://www.facebook.com/watch/)
20:47:27	44997/44997	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3iE6K4/yE/l/es_LA/tlS-Km6rMgN.js?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3iE6K4/yE/l/es_LA/tlS-Km6rMgN1f8e.js	(from https://www.facebook.com/watch/)
20:47:28	302498/302498	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3imQ64/yM/l/es_LA/Qjhgdktp5ZMAySQlehqBSRyW9_m2uYbqSw6NkhSkFhPNb8eA3vytiY_vIEZJM8ImfxQsBBDbSY2q4IyELAAPkovrpcGArKKmaI9YMHVsdWqltXj7MsfRWEAsVX6MTwI_PWRmUDfJSsQn6gxH1kZMoGdNOKwwK3LwBfXcc.js?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3imQ64/yM/l/es_LA/Qjhgdktp5ZMAySQlehqBSRyW9_m2uYbqSw6NkhSkFhPNb8eA3vytiY_vIEZJM8ImfxQsBBDbSY2q4IyELAAPkovrpcGArKKmaI9YMHVsdWqltXj7MsfRWEAsVX6	(from https://www.facebook.com/watch/)
20:47:31	950306/950306	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:23%20GMT	https://www.facebook.com/watch/news.com.au/	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/watch/news.com.au/index.html	(from https://www.facebook.com/watch/)
20:47:31	44366/44366	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3iDOV4/yb/l/es_LA/skTTu4RJ3cR.js?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3iDOV4/yb/l/es_LA/skTTu4RJ3cR1f8e.js	(from https://www.facebook.com/watch/)
20:47:32	46903/46903	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3iXfU4/yz/l/es_LA/2_KVPiLT-GB.js?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3iXfU4/yz/l/es_LA/2_KVPiLT-GB1f8e.js	(from https://www.facebook.com/places/)
20:47:32	23155/23155	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yA/r/B9EaYJZl-lr.js?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3/yA/r/B9EaYJZl-lr1f8e.js	(from https://www.facebook.com/places/)
20:47:32	28260/28260	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3iJKm4/y5/l/es_LA/D97xDlVxSJO.js?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3iJKm4/y5/l/es_LA/D97xDlVxSJO1f8e.js	(from https://www.facebook.com/places/)
20:47:33	804139/804139	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3iCE14/yj/l/es_LA/mwQRCuR_fs6RKaH9otR_RoO8dGAUcVc7tLgvwffuKmeXzVgvfPOYQQx0NwPBoJTt5u1iEty47D1lAyW9_m2uYbqSByNG4JMLWVlupbE5FZkIcO2BZkNJZ60qFklOOYZnTnLrz5irKTbuYGRsuoJWi0xtAB629acn44HFpuEFEbyP2L2vrj3SeHISlQCxMdiSUDSr9vWHR8NqnbY_LkWcv6-0n6TT.js?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3iCE14/yj/l/es_LA/mwQRCuR_fs6RKaH9otR_RoO8dGAUcVc7tLgvwffuKmeXzVgvfPOYQQx0NwPBoJTt5u1iEty47D1lAyW9_m2uYbqSByNG4JMLWVlupbE5FZkIcO2BZkNJZ60qFkl	(from https://www.facebook.com/places/)
20:47:33	60359/60359	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Dec%202022%2001:47:31%20GMT	https://www.facebook.com/places/theaustralian.com.au	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/places/theaustralian.com.au	(from https://www.facebook.com/places/)
20:47:33	60692/60692	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Dec%202022%2001:47:31%20GMT	https://www.facebook.com/places/news.com.au	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/places/news.com.au	(from https://www.facebook.com/places/)
20:47:34	60248/60248	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Dec%202022%2001:47:31%20GMT	https://www.facebook.com/places/kollosche.com.au	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/places/kollosche.com.au	(from https://www.facebook.com/places/)
20:47:34	60128/60128	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Dec%202022%2001:47:32%20GMT	https://www.facebook.com/places/awstrack.me	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/places/awstrack.me	(from https://www.facebook.com/places/)
20:47:35	13364/13364	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yH/l/0,cross/Vc0GFLGbKPk.css?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3/yH/l/0,cross/Vc0GFLGbKPk1f8e.css	(from https://www.facebook.com/games/)
20:47:35	10129/10129	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yc/l/0,cross/PQiui3zECTt.css?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3/yc/l/0,cross/PQiui3zECTt1f8e.css	(from https://www.facebook.com/games/)
20:47:36	5703/5703	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yV/l/0,cross/aox7IIgWtqZ.css?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3/yV/l/0,cross/aox7IIgWtqZ1f8e.css	(from https://www.facebook.com/games/)
20:47:36	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2003%20Dec%202022%2001:47:34%20GMT	https://www.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&nav_source=unknown&extra_1=auto	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/ad_campaign/landing8031.php	(from https://www.facebook.com/games/)
20:47:36	93949/93949	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:34%20GMT	https://www.facebook.com/games/help/637205020878504	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/games/help/637205020878504.html	(from https://www.facebook.com/games/)
20:47:37	413743/413743	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:34%20GMT	https://www.facebook.com/help/?ref=404	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/help/index01dc.html	(from https://www.facebook.com/games/)
20:47:37	93930/93930	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:34%20GMT	https://www.facebook.com/games/theaustralian.com.au	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/games/theaustralian.com.html	(from https://www.facebook.com/games/)
20:47:37	93729/93729	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:35%20GMT	https://www.facebook.com/games/news.com.au	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/games/news.com.html	(from https://www.facebook.com/games/)
20:47:38	93835/93835	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:35%20GMT	https://www.facebook.com/games/kollosche.com.au	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/games/kollosche.com.html	(from https://www.facebook.com/games/)
20:47:38	93726/93726	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:36%20GMT	https://www.facebook.com/games/awstrack.me	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/games/awstrack.html	(from https://www.facebook.com/games/)
20:47:38	93606/93606	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:36%20GMT	https://www.facebook.com/games/UDk0ZX	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/games/UDk0ZX.html	(from https://www.facebook.com/games/)
20:47:39	93613/93613	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:36%20GMT	https://www.facebook.com/games/pzzowf	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/games/pzzowf.html	(from https://www.facebook.com/games/)
20:47:39	93607/93607	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:37%20GMT	https://www.facebook.com/games/JydrTb	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/games/JydrTb.html	(from https://www.facebook.com/games/)
20:47:39	12748/12748	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yf/l/0,cross/7UHEyt9tzQW.css?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3/yf/l/0,cross/7UHEyt9tzQW1f8e.css	(from https://www.facebook.com/fundraisers/)
20:47:40	62689/62689	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:37%20GMT	https://www.facebook.com/login/?next=%2Fmarketplace%2F	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/login/index4b58.html	(from https://www.facebook.com/marketplace/)
20:47:40	56299/56299	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y4/l/0,cross/3wF6RoFytLH.css?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3/y4/l/0,cross/3wF6RoFytLH1f8e.css	(from https://www.facebook.com/fundraisers/)
20:47:40	4220/4220	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yt/l/0,cross/DzYca2Hr0p7.css?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3/yt/l/0,cross/DzYca2Hr0p71f8e.css	(from https://www.facebook.com/fundraisers/)
20:47:40	18943/18943	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y_/l/0,cross/Iy0F12kbeot.css?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3/y_/l/0,cross/Iy0F12kbeot1f8e.css	(from https://www.facebook.com/fundraisers/)
20:47:40	43241/43241	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y0/l/0,cross/bDZgRLfjY6w.css?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3/y0/l/0,cross/bDZgRLfjY6w1f8e.css	(from https://www.facebook.com/fundraisers/)
20:47:40	117/117	---M--	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yh/l/0,cross/b7-5qVwi9fJ.css?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3/yh/l/0,cross/b7-5qVwi9fJ1f8e.css	(from https://www.facebook.com/fundraisers/)
20:47:41	9050/9050	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yw/l/0,cross/2M4uTjpX0dP.css?_nc_x=Ij3Wp8lg5Kz	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/static.xx.fbcdn.net/rsrc.php/v3/yw/l/0,cross/2M4uTjpX0dP1f8e.css	(from https://www.facebook.com/fundraisers/)
20:47:41	11303/11303	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Nov%202021%2014:53:32%20GMT	https://scontent.faqp2-3.fna.fbcdn.net/v/t39.30808-6/263169066_10227371086160905_5318426105220094587_n.png?stp=dst-png_s118x90&_nc_cat=105&ccb=1-7&_nc_sid=870f81&_nc_ohc=kQj4sY0W7UQAX9hETOQ&_nc_ht=scontent.faqp2-3.fna&oh=00_AfAaE9jyUJ8C0VDSxiWIx-r3mHroSjHcDFWIg4d1aGfp5Q&oe=638F52C0	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/scontent.faqp2-3.fna.fbcdn.net/v/t39.30808-6/263169066_10227371086160905_5318426105220094587_n9576.png	(from https://www.facebook.com/fundraisers/)
20:47:41	2476/2476	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Apr%202022%2022:04:09%20GMT	https://scontent.faqp2-2.fna.fbcdn.net/v/t39.30808-6/278263215_10221868511170979_7227420189531335331_n.jpg?stp=cp0_dst-jpg_s110x80&_nc_cat=110&ccb=1-7&_nc_sid=870f81&_nc_ohc=A7yEJ6WEo_cAX8gPh45&_nc_ht=scontent.faqp2-2.fna&oh=00_AfD8vuA5n721NlB5Kxij2ADQROI6vJlmrYDqlXi0CIGQRw&oe=63907513	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/scontent.faqp2-2.fna.fbcdn.net/v/t39.30808-6/278263215_10221868511170979_7227420189531335331_nc79e.jpg	(from https://www.facebook.com/fundraisers/)
20:47:42	66679/66679	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:39%20GMT	https://www.facebook.com/login/?next=%2Ffundraisers%2F%3Fsource_data%255Bcomponent_type%255D%3Dcreate_button_left_column%26source_data%255Bfrom_logged_out%255D%3D1%26create&ref=104&rs=34	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/login/index9efc.html	(from https://www.facebook.com/fundraisers/)
20:47:42	90711/90711	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:40%20GMT	https://www.facebook.com/fundraisers/explore/	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/fundraisers/explore/index.html	(from https://www.facebook.com/fundraisers/)
20:47:42	157414/157414	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:40%20GMT	https://www.facebook.com/fundraisers/about/	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/fundraisers/about/index.html	(from https://www.facebook.com/fundraisers/)
20:47:43	482139/482139	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:40%20GMT	https://www.facebook.com/jeff.zaveloff	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/jeff.html	(from https://www.facebook.com/fundraisers/)
20:47:43	90070/90070	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:40%20GMT	https://www.facebook.com/fundraisers/explore/animals/?source=fundraiser_hub_about_tab	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/fundraisers/explore/animals/index4cfa.html	(from https://www.facebook.com/fundraisers/)
20:47:43	87964/87964	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:40%20GMT	https://www.facebook.com/fundraisers/explore/arts-and-culture/?source=fundraiser_hub_about_tab	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/fundraisers/explore/arts-and-culture/index4cfa.html	(from https://www.facebook.com/fundraisers/)
20:47:44	2247/2247	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Sep%202022%2021:24:40%20GMT	https://scontent.faqp2-2.fna.fbcdn.net/v/t39.30808-6/307984402_838611277315106_7032091695687118850_n.jpg?stp=cp0_dst-jpg_p64x64&_nc_cat=104&ccb=1-7&_nc_sid=870f81&_nc_ohc=8rzgE9haKgUAX91qrCB&_nc_oc=AQnJUb6I18KxhjM5-oMnuFzGAe1KktynTVBLxbmnjozOkwQtpu0X7k1PZ6gX7al_HPs&_nc_ht=scontent.faqp2-2.fna&oh=00_AfDtjFIu5RTx7Q8KyT2J_I4p0i_b_UzoOlM5Rb6kqb_OGw&oe=63907D31	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/scontent.faqp2-2.fna.fbcdn.net/v/t39.30808-6/307984402_838611277315106_7032091695687118850_nef4d.jpg	(from https://www.facebook.com/fundraisers/)
20:47:44	6508/6508	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Feb%202022%2014:42:14%20GMT	https://scontent.faqp2-2.fna.fbcdn.net/v/t39.30808-6/273909737_10221739644704487_8469270161549210316_n.png?stp=dst-png_s118x90&_nc_cat=109&ccb=1-7&_nc_sid=870f81&_nc_ohc=PchlO3elS24AX9jCtxA&_nc_ht=scontent.faqp2-2.fna&oh=00_AfB3vxoXiiiTbMMX4gXCeZJdicJ7dwihJ9uCJA2CaUbpVw&oe=638F4887	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/scontent.faqp2-2.fna.fbcdn.net/v/t39.30808-6/273909737_10221739644704487_8469270161549210316_nf7c0.png	(from https://www.facebook.com/fundraisers/)
20:47:44	2807/2807	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20May%202022%2001:44:00%20GMT	https://scontent.faqp2-1.fna.fbcdn.net/v/t39.30808-6/283204191_10229815980653794_8435492568116196014_n.jpg?stp=cp0_dst-jpg_p64x64&_nc_cat=107&ccb=1-7&_nc_sid=870f81&_nc_ohc=oPaeNd1u1fgAX-E6LvT&_nc_ht=scontent.faqp2-1.fna&oh=00_AfAvhjZo5U-LmLWiUetNY3pDEQiBKIA_EGnPaBVk7bmllg&oe=638ED35D	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/scontent.faqp2-1.fna.fbcdn.net/v/t39.30808-6/283204191_10229815980653794_8435492568116196014_n150e.jpg	(from https://www.facebook.com/fundraisers/)
20:47:44	88381/88381	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:42%20GMT	https://www.facebook.com/fundraisers/explore/community-and-social-action/?source=fundraiser_hub_about_tab	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/fundraisers/explore/community-and-social-action/index4cfa.html	(from https://www.facebook.com/fundraisers/)
20:47:45	86410/86410	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:42%20GMT	https://www.facebook.com/fundraisers/explore/faith/?source=fundraiser_hub_about_tab	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/fundraisers/explore/faith/index4cfa.html	(from https://www.facebook.com/fundraisers/)
20:47:45	3796/3796	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Aug%202022%2018:58:08%20GMT	https://scontent.faqp2-2.fna.fbcdn.net/v/t39.30808-6/299186402_5698105343535128_7223447814634693842_n.jpg?stp=dst-jpg_s118x90&_nc_cat=110&ccb=1-7&_nc_sid=870f81&_nc_ohc=TEdXB8K-bagAX9rIlka&_nc_ht=scontent.faqp2-2.fna&oh=00_AfBpPLKahbBGGPOW1tnM3mtHiz1OKG_Ud0c1opH_G2pMPA&oe=63903EC9	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/scontent.faqp2-2.fna.fbcdn.net/v/t39.30808-6/299186402_5698105343535128_7223447814634693842_nedd4.jpg	(from https://www.facebook.com/fundraisers/)
20:47:46	87570/87570	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:43%20GMT	https://www.facebook.com/fundraisers/explore/education/?source=fundraiser_hub_about_tab	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/fundraisers/explore/education/index4cfa.html	(from https://www.facebook.com/fundraisers/)
20:47:46	87083/87083	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:43%20GMT	https://www.facebook.com/fundraisers/explore/sports/?source=fundraiser_hub_about_tab	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/fundraisers/explore/sports/index4cfa.html	(from https://www.facebook.com/fundraisers/)
20:47:46	90672/90672	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:43%20GMT	https://www.facebook.com/fundraisers/explore/crisis-relief/?source=fundraiser_hub_about_tab	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/fundraisers/explore/crisis-relief/index4cfa.html	(from https://www.facebook.com/fundraisers/)
20:47:47	88835/88835	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:44%20GMT	https://www.facebook.com/fundraisers/explore/personal-emergency/?source=fundraiser_hub_about_tab	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/fundraisers/explore/personal-emergency/index4cfa.html	(from https://www.facebook.com/fundraisers/)
20:47:47	88639/88639	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:44%20GMT	https://www.facebook.com/fundraisers/explore/international/?source=fundraiser_hub_about_tab	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/fundraisers/explore/international/index4cfa.html	(from https://www.facebook.com/fundraisers/)
20:47:48	499585/499585	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:44%20GMT	https://www.facebook.com/mark.schloss.79	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/mark.schloss.html	(from https://www.facebook.com/fundraisers/)
20:47:48	89607/89607	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:45%20GMT	https://www.facebook.com/fundraisers/explore/environment/?source=fundraiser_hub_about_tab	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/fundraisers/explore/environment/index4cfa.html	(from https://www.facebook.com/fundraisers/)
20:47:48	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2003%20Dec%202022%2001:47:45%20GMT	https://www.facebook.com/privacy/explanation	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/privacy/explanation	(from https://www.facebook.com/fundraisers/)
20:47:48	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2003%20Dec%202022%2001:47:46%20GMT	https://www.facebook.com/ad_campaign/landing.php?placement=pf_rhc&campaign_id=242449722530626&nav_source=unknown&extra_1=auto	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/ad_campaign/landingd04f.php	(from https://www.facebook.com/fundraisers/)
20:47:49	88456/88456	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:46%20GMT	https://www.facebook.com/fundraisers/explore/funeral-and-loss/?source=fundraiser_hub_about_tab	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/fundraisers/explore/funeral-and-loss/index4cfa.html	(from https://www.facebook.com/fundraisers/)
20:47:49	90896/90896	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:46%20GMT	https://www.facebook.com/fundraisers/explore/health-and-medical/?source=fundraiser_hub_about_tab	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/fundraisers/explore/health-and-medical/index4cfa.html	(from https://www.facebook.com/fundraisers/)
20:47:49	87972/87972	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Dec%202022%2001:47:46%20GMT	https://www.facebook.com/fundraisers/explore/business/?source=fundraiser_hub_about_tab	C:/Users/ernes/Desktop/Proyecto/UI/Login-template/facebook=login/www.facebook.com/fundraisers/explore/business/index4cfa.html	(from https://www.facebook.com/fundraisers/)
